id,fav,house_flag,auto,book,blood,roots,name,arts_type,maxLv,timing,judge,target,arts_range,cost,description
861,0,0,0,基本,ネイバー,鬼,鬼の腕,魔獣,3,効果参照,自動成功,自身,なし,2,あなたがガードを行なう際に使用する。攻撃側のキャラクターは[【肉体B】+(Lv)D6]点の【FP】を失う。1ラウンドに1回まで使用できる。
862,0,0,0,基本,ネイバー,鬼,鬼の道行き,攻撃/魔獣,1,メジャー,白兵,範囲,武器,2,対象に白兵攻撃を行なう。対象が2体以上になるか、またはクラードを含む場合、この攻撃ダメージに+1D6する。
863,0,0,0,基本,ネイバー,鬼,鬼哭,魔獣,1,効果参照,自動成功,単体,シーン,愛,いつでも使用でき、あなた以外の同意した対象のみ使用できる。対象は1点の愛を得る。1シナリオに1回まで使用でき、このアーツはいかなる効果でも対象を単体から変更できない。
864,0,0,0,基本,ネイバー,鬼,鬼神剛力,魔獣,1,常時,自動成功,自身,なし,0,《魔獣化》の効果中、あなたが行なう白兵攻撃ダメージに+【肉体B】する。あなたの《魔獣化》コストは+1される。
865,0,0,0,基本,ネイバー,鬼,風雷鬼,魔獣,1,ムーブ,自動成功,自身,なし,2,そのメインプロセスの間、あなたが行なう白兵攻撃のダメージ属性を【感情】に変更し、「射程：シーン」に変更する。
866,0,0,0,基本,ネイバー,鬼,鬼の念仏,20/攻撃/回復,5,メジャー,感情,シーン,シーン,3,対象に特殊攻撃を行なう。対象は【感情】でドッジを行なう。この攻撃が命中した場合、ダメージの代わりに放心を与えるか、対象の【FP】を[【感情】+(Lv)D6]点回復する。対象ごとにあなたが効果を選択すること。
867,0,0,0,基本,ネイバー,鬼,点鬼簿,純血/支援,1,セットアップ,自動成功,単体,シーン,4,そのシーンの間、対象が攻撃から受けるダメージを+【肉体B】する。
868,0,0,0,DE,ネイバー,鬼,鬼のひと撫で,なし,3,マイナー,自動成功,自身,なし,4,そのメインプロセスの間、あなたが素手で行なう白兵攻撃のダメージに+【肉体】し、1点でもダメージを与えた場合、対象に離脱移動を行なわせる。移動先はあなたが決定する。1シーンにLv回まで使用できる。
869,0,0,0,DE,ネイバー,鬼,変化妖鬼,支援/魔獣,3,DR直前,自動成功,単体,シーン,3,対象が行なうDRに+(Lv)D6し、1点でもダメージを与えた場合、さらに狼狽を与える。1ラウンドに1回まで使用できる。
870,0,0,0,DO,ネイバー,鬼,鬼に金棒,魔獣,3,常時,自動成功,自身,なし,2,一定以上の【肉体】が装備などの条件として設定されている武器をあなたが《魔獣化》中に装備している場合、その命中修正と行動値修正を+Lv(最大0)し、攻撃力を+1D6する。
871,0,0,0,DO,ネイバー,鬼,鬼宿りの器,なし,5,常時,自動成功,自身,なし,3,このアーツは「種別：人間」をもたなければ取得できない。プリプレイにあなたが常備化している武器ひとつを選択し、ダメージ属性を【加護】に変更、「種別：人間」以外の種別を持つ者に与えるダメージが+[Lv×3]されるが、《魔獣化》中でなければ攻撃に使用できない。
872,0,0,0,DO,ネイバー,鬼,雲つく巨体,魔獣,1,常時,自動成功,自身,なし,2,あなたが取得している《巨体》の効果を[Lv×10+10]に変更し、《魔獣化》中のあなたと同じエンゲージにいるあなた以外の味方が行なうドッジの達成値を+1する。
873,0,0,0,DO,ネイバー,鬼,金剛鬼,魔獣,3,常時,自動成功,自身,なし,2,あなたが使用する《鬼神剛体》の効果を[【肉体】+1D6]に変更し、1ラウンドにLv回使用できるようになる。
874,0,0,0,DO,ネイバー,鬼,怪力乱神,0/攻撃,3,メジャー,白兵,単体,武器,7,対象に白兵攻撃を行なう。この攻撃のダメージを+[【肉体】×2]し、《点鬼簿》の効果を受けている対象はこの攻撃に対するドッジが行なえない。1シナリオにLv回まで使用できる。
875,0,0,1,基本,ネイバー,人狼,ワーウルフ,自動/魔獣,1,常時,自動成功,自身,なし,0,《魔獣化》の効果中、あなたが行なう白兵攻撃の命中判定の達成値を+2する。あなたの《魔獣化》コストは+1される。
876,0,0,0,基本,ネイバー,人狼,ウルフヘジーク,魔獣,1,ムーブ,自動成功,自身,なし,3,そのシーンの間、あなたが行なう白兵攻撃のダメージを+【肉体B】する。効果中、あなたはガードを行なえない。この効果はマイナーアクションで解除できる。
877,0,0,0,基本,ネイバー,人狼,恐怖の咆哮,攻撃,5,メジャー,肉体,範囲,シーン,2,範囲の対象に[【肉体】+(Lv)D6]点のダメージを与える特殊攻撃を行なう。対象は【回避】でドッジを行なう。この攻撃で1点でもダメージを与えた場合、さらに狼狽を与える。
878,0,0,0,基本,ネイバー,人狼,食らいつき,攻撃/魔獣,1,メジャー,白兵,単体,至近,2,対象に白兵攻撃を行なう。この攻撃で1点でもダメージを与えた場合、あなたは対象と同調状態になる。この同調状態の間、対象が行なうあらゆる判定の達成値を-2する。対象はマイナーアクションを消費することでこの同調状態を解除できる。このアーツは対象と射程を変更できない。
879,0,0,0,基本,ネイバー,人狼,鼓舞の咆哮,なし,1,セットアップ,自動成功,シーン,シーン,4,そのラウンドの間、対象が行なうDRに+1D6する。
880,0,0,0,基本,ネイバー,人狼,スラブの血,魔獣,1,常時,自動成功,自身,なし,0,《魔獣化》の効果中、あなたのA値を+【肉体B】する。ただし【加護】属性のダメージに対しては効果がない。あなたの《魔獣化》のコストは+1される。
881,0,0,0,基本,ネイバー,人狼,電光石火,20/魔獣,3,イニシアチブ,自動成功,自身,なし,4,あなたは即座にメインプロセスを行なう。未行動でなくては使用できず、メインプロセス後に行動済みとなる。即座にメインプロセスを行なうような効果を複数のキャラクターが同時に使用した場合、【行動値】の高い順に適用すること。1シーンにLv回まで使用できる。
882,0,0,0,基本,ネイバー,人狼,神狼撃,純血/魔獣/攻撃,1,メジャー,白兵,単体,至近,罪,対象に素手による白兵攻撃を行なう。その攻撃のDRに+[【FP】最大値-【FP】]する。1シナリオに1回まで使用できる。
883,0,0,0,DE,ネイバー,人狼,ウルフパック,なし,1,マイナー,自動成功,単体,シーン,2,あなたか対象が装備中の「種別：軍団」の武器ひとつを選択する。そのラウンドの間、対象が行なうDRに+[選択した武器のG値]する。
884,0,0,0,DE,ネイバー,人狼,完全獣化,なし,1,効果参照,自動成功,自身,なし,2,《魔獣化》と同時に使用する。その効果中、あなたの素手の攻撃力に+5、G値を+3し、あなたは素手と「種別：軍団」以外の武器を装備できない。装備していた場合は所持品となる。
885,0,0,0,DO,ネイバー,人狼,内なる獣の囁き,なし,3,判定直前,自動成功,単体,シーン,3,対象が情報収集判定を行なう直前に使用する。その達成値に+2し、その判定ではアクシデントが発生しない。1シーンにLv回まで使用できる。
886,0,0,0,DO,ネイバー,人狼,飢狼の軍団,ア,5,常時,自動成功,自身,なし,2,あなたが《群れをなすもの》で取得した射撃武器の攻撃力を+[Lv×3]し、それを装備中にあなたが素手に行なう攻撃ダメージに+2する。
887,0,0,0,DO,ネイバー,人狼,食いちぎり,魔獣,3,イニシアチブ,自動成功,自身,なし,4,《食らいつき》の効果中のみ使用できる。その対象は[あなたの【肉体】+(Lv)D6]点の【FP】を失い、《食らいつき》の効果と同調状態が解除される。
888,0,0,0,DO,ネイバー,人狼,血の伝播,魔獣,1,メジャー,自動成功,単体,至近,6,エキストラのみ対象にできる。対象は2D6日後に人狼となる。この時、異形となる可能性もある。詳細はGMが決定すること。GMはこのアーツの使用を却下してもよい。あなたがかりそめの死か真の死となった場合、効果は解除される。
889,0,0,0,DO,ネイバー,人狼,音よりも疾く,0,1,効果参照,自動成功,自身,なし,7,《完全獣化》の効果中のみ使用でき、《電光石火》と同時に使用する。あなたは行動済みでも《電光石火》を使用でき、その効果でメインプロセスを行なっても行動済みにならない。1シナリオに1回まで使用できる。
890,0,0,1,基本,ネイバー,バステトの子ら,キャットピープル,自動/魔獣,5,常時,自動成功,自身,なし,0,《魔獣化》の効果中、あなたの【行動値】を+[Lv×3]する。あなたの《魔獣化》コストは+1される。
891,0,0,0,基本,ネイバー,バステトの子ら,完全猫変身,魔獣,1,イニシアチブ,自動成功,自身,なし,1,そのシーンの間、あなたが行なう情報収集判定の達成値を+2し、あなたのA値を-5(最低0)する。この効果はマイナーアクションで解除できる。
892,0,0,0,基本,ネイバー,バステトの子ら,キャットアクロバット,魔獣,3,判定直前,自動成功,自身,なし,2,あなたが行なうドッジの達成値を+2し、対決に勝利した場合、あなたは即座に通常移動か離脱移動を行なってもよい。この時、封鎖の影響を受けない。1ラウンドにLv回まで使用できる。
893,0,0,0,基本,ネイバー,バステトの子ら,キャットダンス,魔獣,1,ムーブ,自動成功,自身,なし,2,そのメインプロセスの間、あなたが行なう攻撃の命中判定とダメージ属性を【感情】に変更し、1点でもダメージを与えた場合、さらに[翻弄：あなた]を与える。
